id,user_id,date,total_duration_minutes,social_intensity_score,battery_score,user_name,user_number,day_of_week,month,month_name,week,is_exhausted,is_low_battery,is_high_battery,battery_category,intensity_group
1297,Rose Geraldine_1297,2026-12-31,1122,88.1,11.9,Rose Geraldine,1297,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1298,Sandra Heather_1298,2026-12-31,918,77.9,22.1,Sandra Heather,1298,Thursday,12,December,53,False,False,False,Medium,70-85
1299,Christine Jeannie_1299,2026-12-31,906,77.3,22.7,Christine Jeannie,1299,Thursday,12,December,53,False,False,False,Medium,70-85
1300,Dorothy Jo_1300,2026-12-31,882,76.1,23.9,Dorothy Jo,1300,Thursday,12,December,53,False,False,False,Medium,70-85
1301,Jane Jody_1301,2026-12-31,846,79.3,20.7,Jane Jody,1301,Thursday,12,December,53,False,False,False,Medium,70-85
1302,Lois Johanna_1302,2026-12-31,936,68.8,31.2,Lois Johanna,1302,Thursday,12,December,53,False,False,False,Medium,50-70
1303,Sally Judy_1303,2026-12-31,984,81.2,18.8,Sally Judy,1303,Thursday,12,December,53,False,True,False,Low,70-85
1304,Alice Julia_1304,2026-12-31,864,90.2,9.8,Alice Julia,1304,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1305,Bertha Kirsten_1305,2026-12-31,870,85.5,14.5,Bertha Kirsten,1305,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1306,Betty Maureen_1306,2026-12-31,1074,95.7,4.3,Betty Maureen,1306,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1307,Catherine Mona_1307,2026-12-31,1134,100.0,-3.7,Catherine Mona,1307,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1308,Florence Myrna_1308,2026-12-31,1116,77.8,22.2,Florence Myrna,1308,Thursday,12,December,53,False,False,False,Medium,70-85
1309,Frances Nellie_1309,2026-12-31,978,85.9,14.1,Frances Nellie,1309,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1310,Marie Nora_1310,2026-12-31,990,86.5,13.5,Marie Nora,1310,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1311,Nancy Rosemary_1311,2026-12-31,882,86.1,13.9,Nancy Rosemary,1311,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1312,Rosemary Ruby_1312,2026-12-31,912,72.6,27.4,Rosemary Ruby,1312,Thursday,12,December,53,False,False,False,Medium,70-85
1313,Sophie Sandy_1313,2026-12-31,858,64.9,35.1,Sophie Sandy,1313,Thursday,12,December,53,False,False,False,Medium,50-70
1314,Annie Shelly_1314,2026-12-31,1002,87.1,12.9,Annie Shelly,1314,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1315,Arlene Stella_1315,2026-12-31,990,81.5,18.5,Arlene Stella,1315,Thursday,12,December,53,False,True,False,Low,70-85
1316,Bonnie Teri_1316,2026-12-31,1128,98.4,1.6,Bonnie Teri,1316,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1317,Carolyn Valerie_1317,2026-12-31,1068,90.4,9.6,Carolyn Valerie,1317,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1318,Jean Vera_1318,2026-12-31,1080,96.0,4.0,Jean Vera,1318,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1319,Katherine Vicky_1319,2026-12-31,1026,98.3,1.7,Katherine Vicky,1319,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1320,Lillian Victoria_1320,2026-12-31,1074,80.7,19.3,Lillian Victoria,1320,Thursday,12,December,53,False,True,False,Low,70-85
1321,Lorraine Wanda_1321,2026-12-31,1020,100.0,-3.0,Lorraine Wanda,1321,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1322,Lucy Mary_1322,2026-12-31,1014,77.7,22.3,Lucy Mary,1322,Thursday,12,December,53,False,False,False,Medium,70-85
1323,Molly Lisa_1323,2026-12-31,1044,84.2,15.8,Molly Lisa,1323,Thursday,12,December,53,False,True,False,Low,70-85
1324,Roberta Karen_1324,2026-12-31,936,73.8,26.2,Roberta Karen,1324,Thursday,12,December,53,False,False,False,Medium,70-85
1325,Shirley Linda_1325,2026-12-31,1098,86.9,13.1,Shirley Linda,1325,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1326,Susan Susan_1326,2026-12-31,894,71.7,28.3,Susan Susan,1326,Thursday,12,December,53,False,False,False,Medium,70-85
1327,Mary Donna_1327,2026-12-31,930,83.5,16.5,Mary Donna,1327,Thursday,12,December,53,False,True,False,Low,70-85
1328,Patricia Patricia_1328,2026-12-31,1050,79.5,20.5,Patricia Patricia,1328,Thursday,12,December,53,False,False,False,Medium,70-85
1329,Carol Cynthia_1329,2026-12-31,942,84.1,15.9,Carol Cynthia,1329,Thursday,12,December,53,False,True,False,Low,70-85
1330,Sharon Debra_1330,2026-12-31,978,90.9,9.1,Sharon Debra,1330,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1331,Donna Theresa_1331,2026-12-31,906,87.3,12.7,Donna Theresa,1331,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1332,Dorothy Lori_1332,2026-12-31,888,91.4,8.6,Dorothy Lori,1332,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1333,Karen Barbara_1333,2026-12-31,1092,86.6,13.4,Karen Barbara,1333,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1334,Margaret Sandra_1334,2026-12-31,942,89.1,10.9,Margaret Sandra,1334,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1335,Nancy Cheryl_1335,2026-12-31,1128,100.0,-3.4,Nancy Cheryl,1335,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1336,Helen Teresa_1336,2026-12-31,978,80.9,19.1,Helen Teresa,1336,Thursday,12,December,53,False,True,False,Low,70-85
1337,Linda Brenda_1337,2026-12-31,1062,90.1,9.9,Linda Brenda,1337,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1338,Virginia Kelly_1338,2026-12-31,1068,95.4,4.6,Virginia Kelly,1338,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1339,Irene Sharon_1339,2026-12-31,972,85.6,14.4,Irene Sharon,1339,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1340,Martha Nancy_1340,2026-12-31,1026,83.3,16.7,Martha Nancy,1340,Thursday,12,December,53,False,True,False,Low,70-85
1341,Marie Laura_1341,2026-12-31,966,95.3,4.7,Marie Laura,1341,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1342,Barbara Deborah_1342,2026-12-31,978,90.9,9.1,Barbara Deborah,1342,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1343,Bonnie Kimberly_1343,2026-12-31,948,84.4,15.6,Bonnie Kimberly,1343,Thursday,12,December,53,False,True,False,Low,70-85
1344,Elizabeth Carol_1344,2026-12-31,1080,81.0,19.0,Elizabeth Carol,1344,Thursday,12,December,53,False,True,False,Low,70-85
1345,Jane Elizabeth_1345,2026-12-31,864,90.2,9.8,Jane Elizabeth,1345,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1346,Judith Cindy_1346,2026-12-31,870,75.5,24.5,Judith Cindy,1346,Thursday,12,December,53,False,False,False,Medium,70-85
1347,Katherine Denise_1347,2026-12-31,936,88.8,11.2,Katherine Denise,1347,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1348,Susan Janet_1348,2026-12-31,1092,91.6,8.4,Susan Janet,1348,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1349,Alice Robin_1349,2026-12-31,954,79.7,20.3,Alice Robin,1349,Thursday,12,December,53,False,False,False,Medium,70-85
1350,Anna Pamela_1350,2026-12-31,972,80.6,19.4,Anna Pamela,1350,Thursday,12,December,53,False,True,False,Low,70-85
1351,Kathleen Angela_1351,2026-12-31,1008,82.4,17.6,Kathleen Angela,1351,Thursday,12,December,53,False,True,False,Low,70-85
1352,Kathryn Diane_1352,2026-12-31,1110,100.0,-2.5,Kathryn Diane,1352,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1353,Lois Margaret_1353,2026-12-31,1032,88.6,11.4,Lois Margaret,1353,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1354,Marilyn Debbie_1354,2026-12-31,852,84.6,15.4,Marilyn Debbie,1354,Thursday,12,December,53,False,True,False,Low,70-85
1355,Roberta Kathleen_1355,2026-12-31,1134,88.7,11.3,Roberta Kathleen,1355,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1356,Ann Catherine_1356,2026-12-31,1020,88.0,12.0,Ann Catherine,1356,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1357,Betty Christine_1357,2026-12-31,900,87.0,13.0,Betty Christine,1357,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1358,Clara Julie_1358,2026-12-31,978,85.9,14.1,Clara Julie,1358,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1359,Lucy Kim_1359,2026-12-31,1116,92.8,7.2,Lucy Kim,1359,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1360,Ruth Michelle_1360,2026-12-31,936,73.8,26.2,Ruth Michelle,1360,Thursday,12,December,53,False,False,False,Medium,70-85
1361,Sally Rebecca_1361,2026-12-31,882,71.1,28.9,Sally Rebecca,1361,Thursday,12,December,53,False,False,False,Medium,70-85
1362,Shirley Katherine_1362,2026-12-31,906,72.3,27.7,Shirley Katherine,1362,Thursday,12,December,53,False,False,False,Medium,70-85
1363,Caroline Dawn_1363,2026-12-31,912,72.6,27.4,Caroline Dawn,1363,Thursday,12,December,53,False,False,False,Medium,70-85
1364,Diane Kathy_1364,2026-12-31,852,69.6,30.4,Diane Kathy,1364,Thursday,12,December,53,False,False,False,Medium,50-70
1365,Edith Marie_1365,2026-12-31,984,100.0,-1.2,Edith Marie,1365,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1366,Jean Colleen_1366,2026-12-31,954,94.7,5.3,Jean Colleen,1366,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1367,Kathy Janice_1367,2026-12-31,882,66.1,33.9,Kathy Janice,1367,Thursday,12,December,53,False,False,False,Medium,50-70
1368,Loretta Sherry_1368,2026-12-31,1026,93.3,6.7,Loretta Sherry,1368,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1369,Maria Tammy_1369,2026-12-31,840,79.0,21.0,Maria Tammy,1369,Thursday,12,December,53,False,False,False,Medium,70-85
1370,Myra Shirley_1370,2026-12-31,906,87.3,12.7,Myra Shirley,1370,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1371,Pauline Diana_1371,2026-12-31,960,85.0,15.0,Pauline Diana,1371,Thursday,12,December,53,False,True,False,Low,70-85
1372,Mary Jacqueline_1372,2026-12-31,990,100.0,-1.5,Mary Jacqueline,1372,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1373,Linda Jennifer_1373,2026-12-31,1098,91.9,8.1,Linda Jennifer,1373,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1374,Barbara Martha_1374,2026-12-31,858,79.9,20.1,Barbara Martha,1374,Thursday,12,December,53,False,False,False,Medium,70-85
1375,Sharon Terri_1375,2026-12-31,1026,88.3,11.7,Sharon Terri,1375,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1376,Martha Tina_1376,2026-12-31,1098,96.9,3.1,Martha Tina,1376,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1377,Susan Anna_1377,2026-12-31,858,89.9,10.1,Susan Anna,1377,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1378,Patricia Darlene_1378,2026-12-31,882,86.1,13.9,Patricia Darlene,1378,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1379,Betty Dorothy_1379,2026-12-31,1140,94.0,6.0,Betty Dorothy,1379,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1380,Elizabeth Lucy_1380,2026-12-31,954,84.7,15.3,Elizabeth Lucy,1380,Thursday,12,December,53,False,True,False,Low,70-85
1381,Kathleen Ruth_1381,2026-12-31,894,81.7,18.3,Kathleen Ruth,1381,Thursday,12,December,53,False,True,False,Low,70-85
1382,Marie Wendy_1382,2026-12-31,942,94.1,5.9,Marie Wendy,1382,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1383,Janet Alice_1383,2026-12-31,882,81.1,18.9,Janet Alice,1383,Thursday,12,December,53,False,True,False,Low,70-85
1384,Judith Carolyn_1384,2026-12-31,1122,100.0,-3.1,Judith Carolyn,1384,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1385,Ruth Connie_1385,2026-12-31,1062,90.1,9.9,Ruth Connie,1385,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1386,Nancy Laurie_1386,2026-12-31,1044,79.2,20.8,Nancy Laurie,1386,Thursday,12,December,53,False,False,False,Medium,70-85
1387,Pauline Renee_1387,2026-12-31,1008,97.4,2.6,Pauline Renee,1387,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1388,Clara Tamara_1388,2026-12-31,966,80.3,19.7,Clara Tamara,1388,Thursday,12,December,53,False,True,False,Low,70-85
1389,Jean Valerie_1389,2026-12-31,1080,91.0,9.0,Jean Valerie,1389,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1390,Judy Wanda_1390,2026-12-31,924,78.2,21.8,Judy Wanda,1390,Thursday,12,December,53,False,False,False,Medium,70-85
1391,Margaret Beth_1391,2026-12-31,1092,96.6,3.4,Margaret Beth,1391,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1392,Virginia Carla_1392,2026-12-31,1104,82.2,17.8,Virginia Carla,1392,Thursday,12,December,53,False,True,False,Low,70-85
1393,Annie Doris_1393,2026-12-31,1128,93.4,6.6,Annie Doris,1393,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1394,Carol Grace_1394,2026-12-31,852,74.6,25.4,Carol Grace,1394,Thursday,12,December,53,False,False,False,Medium,70-85
1395,Edna Judy_1395,2026-12-31,1122,88.1,11.9,Edna Judy,1395,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1396,Helen Rhonda_1396,2026-12-31,1068,95.4,4.6,Helen Rhonda,1396,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1397,Joyce Roberta_1397,2026-12-31,1122,100.0,-3.1,Joyce Roberta,1397,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1398,Karen Tracy_1398,2026-12-31,1074,95.7,4.3,Karen Tracy,1398,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1399,Katherine Vicki_1399,2026-12-31,1032,78.6,21.4,Katherine Vicki,1399,Thursday,12,December,53,False,False,False,Medium,70-85
1400,Lorraine Virginia_1400,2026-12-31,930,68.5,31.5,Lorraine Virginia,1400,Thursday,12,December,53,False,False,False,Medium,50-70
1401,Alice Ann_1401,2026-12-31,1002,82.1,17.9,Alice Ann,1401,Thursday,12,December,53,False,True,False,Low,70-85
1402,Ann Carrie_1402,2026-12-31,990,81.5,18.5,Ann Carrie,1402,Thursday,12,December,53,False,True,False,Low,70-85
1403,Bonnie Elaine_1403,2026-12-31,846,94.3,5.7,Bonnie Elaine,1403,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1404,Carolyn Helen_1404,2026-12-31,978,80.9,19.1,Carolyn Helen,1404,Thursday,12,December,53,False,True,False,Low,70-85
1405,Christine Jill_1405,2026-12-31,990,91.5,8.5,Christine Jill,1405,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1406,Diane Judith_1406,2026-12-31,1104,87.2,12.8,Diane Judith,1406,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1407,Donna Michele_1407,2026-12-31,966,85.3,14.7,Donna Michele,1407,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1408,Grace Anita_1408,2026-12-31,936,73.8,26.2,Grace Anita,1408,Thursday,12,December,53,False,False,False,Medium,70-85
1409,Marilyn Anne_1409,2026-12-31,1056,89.8,10.2,Marilyn Anne,1409,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1410,Rose Betty_1410,2026-12-31,1056,84.8,15.2,Rose Betty,1410,Thursday,12,December,53,False,True,False,Low,70-85
1411,Sarah Bonnie_1411,2026-12-31,936,78.8,21.2,Sarah Bonnie,1411,Thursday,12,December,53,False,False,False,Medium,70-85
1412,Shirley Cathy_1412,2026-12-31,1032,83.6,16.4,Shirley Cathy,1412,Thursday,12,December,53,False,True,False,Low,70-85
1413,Anna Julia_1413,2026-12-31,1086,86.3,13.7,Anna Julia,1413,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1414,Beverly Maria_1414,2026-12-31,996,96.8,3.2,Beverly Maria,1414,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1415,Darlene Sarah_1415,2026-12-31,1116,92.8,7.2,Darlene Sarah,1415,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1416,Dorothy Vera_1416,2026-12-31,1002,87.1,12.9,Dorothy Vera,1416,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1417,Irene Becky_1417,2026-12-31,942,89.1,10.9,Irene Becky,1417,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1418,Joan Clara_1418,2026-12-31,1134,100.0,-13.7,Joan Clara,1418,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1419,Lucy Evelyn_1419,2026-12-31,1056,79.8,20.2,Lucy Evelyn,1419,Thursday,12,December,53,False,False,False,Medium,70-85
1420,Mattie Gloria_1420,2026-12-31,1038,88.9,11.1,Mattie Gloria,1420,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1421,Sophie Joan_1421,2026-12-31,942,74.1,25.9,Sophie Joan,1421,Thursday,12,December,53,False,False,False,Medium,70-85
1422,Mary Joyce_1422,2026-12-31,876,70.8,29.2,Mary Joyce,1422,Thursday,12,December,53,False,False,False,Medium,70-85
1423,Patricia Lynn_1423,2026-12-31,1074,90.7,9.3,Patricia Lynn,1423,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1424,Alice Marilyn_1424,2026-12-31,1026,88.3,11.7,Alice Marilyn,1424,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1425,Barbara Melissa_1425,2026-12-31,954,79.7,20.3,Barbara Melissa,1425,Thursday,12,December,53,False,False,False,Medium,70-85
1426,Susan Pauline_1426,2026-12-31,942,89.1,10.9,Susan Pauline,1426,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1427,Carol Rose_1427,2026-12-31,1038,83.9,16.1,Carol Rose,1427,Thursday,12,December,53,False,True,False,Low,70-85
1428,Linda Toni_1428,2026-12-31,1014,97.7,2.3,Linda Toni,1428,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1429,Shirley Agnes_1429,2026-12-31,1110,97.5,2.5,Shirley Agnes,1429,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1430,Elizabeth Beverly_1430,2026-12-31,1116,97.8,2.2,Elizabeth Beverly,1430,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1431,Janet Holly_1431,2026-12-31,978,80.9,19.1,Janet Holly,1431,Thursday,12,December,53,False,True,False,Low,70-85
1432,Marie Kathryn_1432,2026-12-31,960,80.0,20.0,Marie Kathryn,1432,Thursday,12,December,53,False,False,False,Low,70-85
1433,Helen Leslie_1433,2026-12-31,1134,93.7,6.3,Helen Leslie,1433,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1434,Margaret Marlene_1434,2026-12-31,906,82.3,17.7,Margaret Marlene,1434,Thursday,12,December,53,False,True,False,Low,70-85
1435,Nancy Maureen_1435,2026-12-31,972,75.6,24.4,Nancy Maureen,1435,Thursday,12,December,53,False,False,False,Medium,70-85
1436,Phyllis Melody_1436,2026-12-31,948,89.4,10.6,Phyllis Melody,1436,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1437,Dorothy Monica_1437,2026-12-31,1074,90.7,9.3,Dorothy Monica,1437,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1438,Marilyn Peggy_1438,2026-12-31,1020,88.0,12.0,Marilyn Peggy,1438,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1439,Sandra Sheila_1439,2026-12-31,960,80.0,20.0,Sandra Sheila,1439,Thursday,12,December,53,False,False,False,Low,70-85
1440,Annie Shelley_1440,2026-12-31,858,69.9,30.1,Annie Shelley,1440,Thursday,12,December,53,False,False,False,Medium,50-70
1441,Ellen Tami_1441,2026-12-31,948,79.4,20.6,Ellen Tami,1441,Thursday,12,December,53,False,False,False,Medium,70-85
1442,Grace Terry_1442,2026-12-31,918,82.9,17.1,Grace Terry,1442,Thursday,12,December,53,False,True,False,Low,70-85
1443,Judy Veronica_1443,2026-12-31,990,86.5,13.5,Judy Veronica,1443,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1444,Lucy Victoria_1444,2026-12-31,1140,89.0,11.0,Lucy Victoria,1444,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1445,Ruth Bertha_1445,2026-12-31,864,75.2,24.8,Ruth Bertha,1445,Thursday,12,December,53,False,False,False,Medium,70-85
1446,Agnes Ella_1446,2026-12-31,978,85.9,14.1,Agnes Ella,1446,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1447,Diane Ellen_1447,2026-12-31,984,81.2,18.8,Diane Ellen,1447,Thursday,12,December,53,False,True,False,Low,70-85
1448,Donna Eva_1448,2026-12-31,1104,92.2,7.8,Donna Eva,1448,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1449,Katherine Geraldine_1449,2026-12-31,840,79.0,21.0,Katherine Geraldine,1449,Thursday,12,December,53,False,False,False,Medium,70-85
1450,Anna Jean_1450,2026-12-31,1044,99.2,0.8,Anna Jean,1450,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1451,Darlene Nora_1451,2026-12-31,1038,78.9,21.1,Darlene Nora,1451,Thursday,12,December,53,False,False,False,Medium,70-85
1452,Evelyn Paula_1452,2026-12-31,1068,95.4,4.6,Evelyn Paula,1452,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1453,June Sheri_1453,2026-12-31,846,69.3,30.7,June Sheri,1453,Thursday,12,December,53,False,False,False,Medium,50-70
1454,Kathryn Sheryl_1454,2026-12-31,984,91.2,8.8,Kathryn Sheryl,1454,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1455,Lorraine Stephanie_1455,2026-12-31,870,70.5,29.5,Lorraine Stephanie,1455,Thursday,12,December,53,False,False,False,Medium,70-85
1456,Martha Suzanne_1456,2026-12-31,942,89.1,10.9,Martha Suzanne,1456,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1457,Virginia Teri_1457,2026-12-31,1122,88.1,11.9,Virginia Teri,1457,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1458,Bonnie Amy_1458,2026-12-31,1092,91.6,8.4,Bonnie Amy,1458,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1459,Carrie Annette_1459,2026-12-31,1044,89.2,10.8,Carrie Annette,1459,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1460,Elena April_1460,2026-12-31,996,86.8,13.2,Elena April,1460,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1461,Francine Arlene_1461,2026-12-31,906,82.3,17.7,Francine Arlene,1461,Thursday,12,December,53,False,True,False,Low,70-85
1462,Ida Audrey_1462,2026-12-31,876,70.8,29.2,Ida Audrey,1462,Thursday,12,December,53,False,False,False,Medium,70-85
1463,Janice Charlene_1463,2026-12-31,876,70.8,29.2,Janice Charlene,1463,Thursday,12,December,53,False,False,False,Medium,70-85
