id,user_id,date,total_events,total_duration_minutes,social_intensity_score,battery_score,AI_Insight,AI_Score_Explanation,Recovery_Suggestion,user_name,user_number,day_of_week,month,month_name,week,is_exhausted,is_low_battery,is_medium_battery,is_high_battery,battery_category_3,hari_ini,kelompok_intensitas
821.0,Dorothy Diana_821,2026-11-25,5,1038.0,64.8,35.2,"Hi! 🛌 Kamu udah kerja keras banget hari ini, lho. Dengan 5 kegiatan (1038 menit total), energi sosialmu memang sudah di batas terbawah. Nggak perlu guilty buat menarik diri sejenak, itu justru tindakan paling bijak sekarang. 🤎",Angka 35.2 menggambarkan bahwa hari ini adalah hari yang memang menguras. Kamu melewati 5 kegiatan (1038 menit total) dengan tingkat intensitas interaksi 64.8. Semua itu adalah kontribusi nyata pada terkurasnya energimu. 🕯️,Jadwalmu hari ini cukup berat dan energimu sangat terbatas. Bagaimana kalau kita pertimbangkan untuk memindahkan Aktivitas yang bisa digeser (15:00–16:00) ke hari lain? Memberi ruang istirahat untuk dirimu bukan kelemahan — itu keputusan yang sangat bijak. 🛋️,Dorothy Diana,821,Wednesday,11,November,48,False,True,False,False,Low (<50),Rabu,50-80 (Tinggi)
822.0,Helen Lisa_822,2026-11-25,2,1020.0,55.0,45.0,"Hi! 🛌 Kamu udah kerja keras banget hari ini, lho. Dengan 2 kegiatan (1020 menit total), energi sosialmu memang sudah di batas terbawah. Nggak perlu guilty buat menarik diri sejenak, itu justru tindakan paling bijak sekarang. 🤎","Skor 45.0/100 ini adalah cermin jujur dari hari yang sangat aktif secara sosial. Dengan 2 aktivitas (1020 menit) dan social intensity 55.0, nggak heran kalau bateraimu berada di titik paling rendah. Kamu sudah luar biasa bertahan sejauh ini. 💛","Bateraimu sedang di titik merah. Untuk malam ini, prioritaskan istirahat total. Jika memungkinkan, coba geser Aktivitas yang bisa digeser (15:00–16:00) ke hari yang lebih luang. Tubuhmu sudah cukup bekerja keras hari ini. 🌙",Helen Lisa,822,Wednesday,11,November,48,False,True,False,False,Low (<50),Rabu,50-80 (Tinggi)
823.0,Alice Kimberly_823,2026-11-26,4,1008.0,47.8,52.2,"Hi! 💫 Bateraimu sedang berjalan di tengah jalur nih. Kamu udah melewati 4 aktivitas (1008 menit) dan itu luar biasa. Tapi, sudah saatnya mulai pikirkan juga cara mengisi energimu kembali. Sedikit waktu sendiri bisa sangat menyegarkan! 🌿","Angka 52.2 mencerminkan hari yang cukup mengisi jadwalmu secara sosial. Dengan 4 aktivitas (1008 menit total) dan intensitas 47.8, bateraimu sudah memberikan banyak energi hari ini. Wajar kalau kamu mulai merasakan lelah yang perlahan. 🌙","Yuk, ambil napas sejenak! Ada jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya. Sebelum lanjut ke Aktivitas selanjutnya, coba jauhkan diri dari layar dan duduk tenang sebentar. Kamu layak mendapat jeda itu. 🕯️",Alice Kimberly,823,Thursday,11,November,48,False,False,True,False,Medium (50-80),Kamis,30-50 (Sedang)
824.0,Betty Rebecca_824,2026-11-26,5,996.0,39.1,60.900000000000006,"Hi! 💫 Bateraimu sedang berjalan di tengah jalur nih. Kamu udah melewati 5 aktivitas (995 menit) dan itu luar biasa. Tapi, sudah saatnya mulai pikirkan juga cara mengisi energimu kembali. Sedikit waktu sendiri bisa sangat menyegarkan! 🌿","Angka 60.9/100 ini adalah cerminan dari jadwal yang lumayan penuh. Kamu sudah melewati 5 aktivitas (995 menit) dengan intensitas sosial di 39.1. Itu bukan angka kecil, dan wajar kalau energimu mulai terasa berkurang. 💙","Jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya adalah hadiahmu hari ini. Gunakan sepenuhnya untuk dirimu sendiri sebelum Aktivitas selanjutnya. Jauhkan notifikasi, fokus pada napasmu. 🍵",Betty Rebecca,824,Thursday,11,November,48,False,False,True,False,Medium (50-80),Kamis,30-50 (Sedang)
825.0,Elizabeth Shirley_825,2026-11-26,1,1055.9999999999998,39.1,60.900000000000006,"Hi! 🌥️ Kondisi energi sosialmu hari ini ada di posisi menengah. Ada 1 agenda (1055 menit) yang harus kamu lalui, jadi wajar kalau bateraimu mulai terasa lebih ringan dari biasanya. Jangan lupa selipkan waktu buat dirimu sendiri ya! 🧸","Kenapa skornya 60.9? Karena harimu cukup terisi secara sosial. Ada 1 agenda yang mengambil total 1055 menit waktumu, dengan intensitas interaksi di 39.1. Itu sudah cukup untuk membuat bateraimu bekerja ekstra. ☕","Ada jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya, dan kamu berhak menikmatinya sepenuhnya. Sebelum Aktivitas selanjutnya, coba lakukan apa yang paling menenangkan buatmu — apapun itu. 🌸",Elizabeth Shirley,825,Thursday,11,November,48,False,False,True,False,Medium (50-80),Kamis,30-50 (Sedang)
826.0,Florence Ellen_826,2026-11-26,6,936.0,44.6,55.4,"Hai! 🎐 Energi sosialmu hari ini sedang dalam kondisi moderat. Dengan 6 agenda (936 menit total), bateraimu sudah bekerja keras. Itu tanda yang baik bahwa kamu sudah sangat berpartisipasi hari ini! Tapi jangan lupa juga untuk mengisi ulang energi, ya. 🧡","Score 55.4 mencerminkan hari yang cukup padat, tapi masih manageable. Dengan 6 aktivitas (936 menit total) dan tingkat intensitas 44.6, sistem mendeteksi energimu sudah mulai terkuras di level menengah. 🌿","Waktunya recharge! Kamu punya 30 menit kosong di 12:00–12:30 setelah Aktivitas sebelumnya. Manfaatkan ini untuk istirahat sebelum Aktivitas selanjutnya. Nggak perlu banyak, cukup duduk tenang dan biarkan pikiran istirahat sejenak. 💙",Florence Ellen,826,Thursday,11,November,48,False,False,True,False,Medium (50-80),Kamis,30-50 (Sedang)
827.0,Barbara Helen_827,2026-11-27,6,1134.0000000000002,52.900000000000006,47.1,"Hei! 🌙 Sepertinya hari ini sangat menguras energimu. Kamu sudah melewati 6 agenda (1134 menit), dan bateraimu sedang butuh 'me-time' yang sungguh-sungguh. Nggak perlu memaksa diri, ya. 🤎",Angka 47.1 menggambarkan bahwa hari ini adalah hari yang memang menguras. Kamu melewati 6 kegiatan (1134 menit total) dengan tingkat intensitas interaksi 52.9. Semua itu adalah kontribusi nyata pada terkurasnya energimu. 🕯️,"Malam ini bukan waktunya untuk terus mendorong diri. Kalau ada kemungkinan, coba pindahkan Aktivitas yang bisa digeser (15:00–16:00) ke hari lain dan gunakan waktu yang ada untuk tidur atau bersantai tanpa agenda. 🛌",Barbara Helen,827,Friday,11,November,48,False,True,False,False,Low (<50),Jumat,50-80 (Tinggi)
828.0,Anna Julia_828,2026-11-27,2,1026.0,35.1,64.9,"Halo! 🎧 Social battery-mu lagi di level medium nih. Hari ini kamu punya 2 aktivitas dengan total 1026 menit, dan itu memang cukup melelahkan. Tapi kamu masih punya kendali, kok. Sedikit jeda bisa sangat membantu! 🍃","Kenapa skornya 64.9? Karena harimu cukup terisi secara sosial. Ada 2 agenda yang mengambil total 1026 menit waktumu, dengan intensitas interaksi di 35.1. Itu sudah cukup untuk membuat bateraimu bekerja ekstra. ☕",Bateraimu minta sedikit istirahat. Ada slot 30 menit di 12:00–12:30 yang bisa kamu gunakan setelah Aktivitas sebelumnya. Gunakan untuk benar-benar offline sebelum Aktivitas selanjutnya — nggak ada yang perlu dijawab atau dibalas dulu. 🧸,Anna Julia,828,Friday,11,November,48,False,False,True,False,Medium (50-80),Jumat,30-50 (Sedang)
829.0,Annie Ruth_829,2026-11-27,2,1025.9999999999998,50.1,49.900000000000006,Halo! 🛋️ Hari ini sepertinya cukup berat buat kamu. Ada 2 kegiatan (1025 menit) yang sudah menguras energimu. Sangat oke kalau kamu mau mengambil jarak sebentar dari interaksi dan memberi ruang buat dirimu sendiri. 💛,"Skor 49.9/100 ini adalah cermin jujur dari hari yang sangat aktif secara sosial. Dengan 2 aktivitas (1025 menit) dan social intensity 50.1, nggak heran kalau bateraimu berada di titik paling rendah. Kamu sudah luar biasa bertahan sejauh ini. 💛","Malam ini bukan waktunya untuk terus mendorong diri. Kalau ada kemungkinan, coba pindahkan Aktivitas yang bisa digeser (15:00–16:00) ke hari lain dan gunakan waktu yang ada untuk tidur atau bersantai tanpa agenda. 🛌",Annie Ruth,829,Friday,11,November,48,False,True,False,False,Low (<50),Jumat,50-80 (Tinggi)
830.0,Margaret Betty_830,2026-11-28,2,966.0,54.1,45.900000000000006,"Hi! 🌙 Sepertinya hari ini berat ya. Kamu sudah menjalani 2 agenda (965 menit) dan bateraimu sangat butuh istirahat. Jangan lupa, merawat energimu itu bukan sesuatu yang egois, tapi justru bentuk tanggung jawab terbaik buat dirimu sendiri. 💙","Kenapa bateraimu di skor serendah 45.9? Karena 2 agenda (965 menit) dengan intensitas 54.1 adalah kombinasi yang sangat menguras energi sosial. Ini bukan kegagalan, ini tanda bahwa kamu sudah memberikan banyak sekali hari ini. 🤎","Bateraimu sudah sangat rendah, dan itu artinya sudah waktunya untuk berhenti. Kalau bisa, geser Aktivitas yang bisa digeser (15:00–16:00) ke hari lain. Kamu nggak bisa menuangkan air dari gelas yang kosong — isi dirimu dulu. 🌿",Margaret Betty,830,Saturday,11,November,48,False,True,False,False,Low (<50),Sabtu,50-80 (Tinggi)
831.0,Ruth Lucy_831,2026-11-28,4,894.0,30.9,69.1,"Halo! 🫶 Hari ini cukup ramai buatmu ya. Dengan 4 kegiatan total 894 menit, wajar banget kalau social battery-mu mulai terasa berkurang. Kamu udah hebat bertahan sampai sini! ✨","Score 69.1/100 ini hadir karena 4 kegiatan (894 menit, intensitas 30.9) sudah cukup menguras energi sosialmu ke zona tengah. Kamu masih baik-baik saja, tapi sinyal untuk berhati-hati sudah mulai menyala. ✨","Ada jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya, dan kamu berhak menikmatinya sepenuhnya. Sebelum Aktivitas selanjutnya, coba lakukan apa yang paling menenangkan buatmu — apapun itu. 🌸",Ruth Lucy,831,Saturday,11,November,48,False,False,True,False,Medium (50-80),Sabtu,30-50 (Sedang)
832.0,Agnes Peggy_832,2026-11-28,1,978.0,37.8,62.2,"Hey! 🌸 Social battery-mu lagi dalam mode 'jalan pelan-pelan'. Ada 1 aktivitas (978 menit) yang udah kamu hadapi, dan itu bukan hal kecil! Energimu tinggal segini bukan berarti kamu lemah. Justru ini tandanya kamu butuh sedikit kasih sayang buat diri sendiri. 🤎",Kenapa bateraimu di skor 62.2? Karena 1 agenda hari ini (total 978 menit) dengan tingkat intensitas 37.8 sudah cukup memberikan 'beban' sosial. Ini sinyal untuk mulai memperhatikan kebutuhan istirahatmu. 🍃,Yuk manfaatkan slot 30 menit di 12:00–12:30 yang ada setelah Aktivitas sebelumnya. Istirahat ringan sebelum Aktivitas selanjutnya bisa jadi perbedaan besar antara hadir secara penuh atau setengah-setengah. ✨,Agnes Peggy,832,Saturday,11,November,48,False,False,True,False,Medium (50-80),Sabtu,30-50 (Sedang)
833.0,Elsie Vicki_833,2026-11-29,6,966.0,55.1,44.9,"Hei! 🌙 Sepertinya hari ini sangat menguras energimu. Kamu sudah melewati 6 agenda (966 menit), dan bateraimu sedang butuh 'me-time' yang sungguh-sungguh. Nggak perlu memaksa diri, ya. 🤎",Score 44.9 terbentuk dari beban sosial yang cukup besar hari ini. Ada 6 aktivitas (966 menit total) dengan social intensity tinggi di 55.1. Kombinasi ini adalah alasan utama kenapa bateraimu terasa terkuras. 🌧️,"Melihat kondisi bateraimu, aku menyarankan untuk merelokasi Aktivitas yang bisa digeser (15:00–16:00). Memaksakan diri saat energi sudah terkuras justru bisa membuat pemulihanmu makin lama. Istirahat sekarang itu investasi untuk besok. 🧸🤎",Elsie Vicki,833,Sunday,11,November,48,False,True,False,False,Low (<50),Minggu,50-80 (Tinggi)
834.0,Emma Anita_834,2026-11-29,1,1074.0,34.4,65.6,"Hi! ☁️ Energi sosialmu sedang berjalan di mode hemat. Ada 1 agenda (1074 menit) hari ini yang lumayan menguras tenaga. Yang penting, kamu masih bisa tetap hadir, satu langkah di satu waktu ya! 🍵","Score 65.6/100 ini hadir karena 1 kegiatan (1074 menit, intensitas 34.4) sudah cukup menguras energi sosialmu ke zona tengah. Kamu masih baik-baik saja, tapi sinyal untuk berhati-hati sudah mulai menyala. ✨",Bateraimu minta sedikit istirahat. Ada slot 30 menit di 12:00–12:30 yang bisa kamu gunakan setelah Aktivitas sebelumnya. Gunakan untuk benar-benar offline sebelum Aktivitas selanjutnya — nggak ada yang perlu dijawab atau dibalas dulu. 🧸,Emma Anita,834,Sunday,11,November,48,False,False,True,False,Medium (50-80),Minggu,30-50 (Sedang)
835.0,June Christine_835,2026-11-29,4,1092.0000000000002,44.2,55.8,"Hai! 🎐 Energi sosialmu hari ini sedang dalam kondisi moderat. Dengan 4 agenda (1092 menit total), bateraimu sudah bekerja keras. Itu tanda yang baik bahwa kamu sudah sangat berpartisipasi hari ini! Tapi jangan lupa juga untuk mengisi ulang energi, ya. 🧡","Skor 55.8/100 ini muncul karena ada 4 kegiatan (1092 menit) yang perlu kamu lalui hari ini. Dengan social intensity 44.2, beban interaksimu sudah cukup untuk menurunkan baterai ke zona kuning. 🎐","Ada jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya, dan kamu berhak menikmatinya sepenuhnya. Sebelum Aktivitas selanjutnya, coba lakukan apa yang paling menenangkan buatmu — apapun itu. 🌸",June Christine,835,Sunday,11,November,48,False,False,True,False,Medium (50-80),Minggu,30-50 (Sedang)
836.0,Katherine Joanne_836,2026-11-29,3,984.0,45.9,54.1,"Hai! 🎐 Energi sosialmu hari ini sedang dalam kondisi moderat. Dengan 3 agenda (983 menit total), bateraimu sudah bekerja keras. Itu tanda yang baik bahwa kamu sudah sangat berpartisipasi hari ini! Tapi jangan lupa juga untuk mengisi ulang energi, ya. 🧡","Skor 54.1/100 menggambarkan kondisi baterai yang sedang dalam transisi. Kamu punya 3 kegiatan (983 menit) dan intensitas interaksi 45.9. Bukan zona bahaya, tapi juga bukan zona nyaman penuh. Sudah saatnya peduli sama energimu. 🤎","Ini momennya! Ada 30 menit luang di 12:00–12:30, tepat setelah Aktivitas sebelumnya. Sebelum Aktivitas selanjutnya, gunakan jeda ini untuk melakukan sesuatu yang menenangkan — minum air putih, tarik napas panjang, atau sekadar diam. 🌿",Katherine Joanne,836,Sunday,11,November,48,False,False,True,False,Medium (50-80),Minggu,30-50 (Sedang)
837.0,Lena Laurie_837,2026-11-30,6,1098.0,62.3,37.7,"Hi! 🫂 Baterai sosialmu lagi sangat butuh perhatian ekstra. Ada 6 agenda (1098 menit) yang sudah kamu hadapi hari ini, dan itu bukan jumlah yang sedikit. Kamu sudah sangat kuat, sekarang waktunya memberi dirimu sendiri hadiah berupa istirahat. 🌿",Score 37.7 terbentuk dari beban sosial yang cukup besar hari ini. Ada 6 aktivitas (1098 menit total) dengan social intensity tinggi di 62.3. Kombinasi ini adalah alasan utama kenapa bateraimu terasa terkuras. 🌧️,Jadwalmu hari ini cukup berat dan energimu sangat terbatas. Bagaimana kalau kita pertimbangkan untuk memindahkan Aktivitas yang bisa digeser (15:00–16:00) ke hari lain? Memberi ruang istirahat untuk dirimu bukan kelemahan — itu keputusan yang sangat bijak. 🛋️,Lena Laurie,837,Monday,11,November,49,False,True,False,False,Low (<50),Senin,50-80 (Tinggi)
838.0,Esther Pauline_838,2026-11-30,3,852.0000000000001,38.7,61.3,"Hey! 🌸 Social battery-mu lagi dalam mode 'jalan pelan-pelan'. Ada 3 aktivitas (852 menit) yang udah kamu hadapi, dan itu bukan hal kecil! Energimu tinggal segini bukan berarti kamu lemah. Justru ini tandanya kamu butuh sedikit kasih sayang buat diri sendiri. 🤎","Skor 61.3/100 ini menandakan bateraimu sedang di posisi tengah. Kamu punya 3 kegiatan (852 menit) dan social intensity di 38.7. Kombinasi ini mulai memberikan tekanan yang terasa di energimu, tapi masih dalam batas wajar. 🧸","Waktunya recharge! Kamu punya 30 menit kosong di 12:00–12:30 setelah Aktivitas sebelumnya. Manfaatkan ini untuk istirahat sebelum Aktivitas selanjutnya. Nggak perlu banyak, cukup duduk tenang dan biarkan pikiran istirahat sejenak. 💙",Esther Pauline,838,Monday,11,November,49,False,False,True,False,Medium (50-80),Senin,30-50 (Sedang)
839.0,Evelyn Valerie_839,2026-11-30,5,1086.0,60.6,39.4,"Halo! 🌧️ Social battery-mu hari ini sedang di level yang sangat rendah. Dengan 5 aktivitas (1086 menit), wajar kalau kamu merasa exhausted secara sosial. Ini bukan kelemahan, ini tanda bahwa kamu butuh recharge. 💛",Kenapa skormu 39.4? Karena hari ini memang sangat padat. Kamu melewati 5 kegiatan (1086 menit) dengan intensitas interaksi di 60.6. Itu jumlah yang sangat besar yang perlu diakui dan dihormati. 🧸,"Energimu sedang sangat terbatas. Demi kebaikanmu, coba pertimbangkan untuk memindahkan Aktivitas yang bisa digeser (15:00–16:00). Hadir secara penuh di lain hari jauh lebih baik daripada hadir setengah-setengah sekarang. 🌸",Evelyn Valerie,839,Monday,11,November,49,False,True,False,False,Low (<50),Senin,50-80 (Tinggi)
840.0,Irene Beverly_840,2026-12-01,3,1050.0,42.0,58.0,"Hi! ☕ Energi sosialmu hari ini berada di tengah-tengah. Dengan 3 kegiatan (1050 menit), wajar kalau kamu mulai merasakan sedikit lelah. Nggak apa-apa, kamu masih bisa manage ini dengan baik. 🤎","Score 58.0 terbentuk dari 3 aktivitas berdurasi total 1050 menit dan social intensity 42.0. Ketiga faktor ini berkontribusi membawa bateraimu ke zona menengah — masih oke, tapi sudah saatnya mulai berpikir soal jeda. 🌻",Bateraimu minta sedikit istirahat. Ada slot 30 menit di 12:00–12:30 yang bisa kamu gunakan setelah Aktivitas sebelumnya. Gunakan untuk benar-benar offline sebelum Aktivitas selanjutnya — nggak ada yang perlu dijawab atau dibalas dulu. 🧸,Irene Beverly,840,Tuesday,12,December,49,False,False,True,False,Medium (50-80),Selasa,30-50 (Sedang)
841.0,Laura Carolyn_841,2026-12-01,3,1104.0,52.9,47.1,"Hi! 🛌 Kamu udah kerja keras banget hari ini, lho. Dengan 3 kegiatan (1104 menit total), energi sosialmu memang sudah di batas terbawah. Nggak perlu guilty buat menarik diri sejenak, itu justru tindakan paling bijak sekarang. 🤎","Skor 47.1/100 ini mencerminkan hari yang memang berat secara sosial. Dengan 3 agenda (1104 menit) dan intensitas interaksi 52.9, energimu sudah banyak terpakai. Ini penjelasan yang paling jujur: kamu butuh istirahat. 🕯️","Melihat kondisi bateraimu, aku menyarankan untuk merelokasi Aktivitas yang bisa digeser (15:00–16:00). Memaksakan diri saat energi sudah terkuras justru bisa membuat pemulihanmu makin lama. Istirahat sekarang itu investasi untuk besok. 🧸🤎",Laura Carolyn,841,Tuesday,12,December,49,False,True,False,False,Low (<50),Selasa,50-80 (Tinggi)
842.0,Lillian Denise_842,2026-12-01,5,858.0,31.8,68.2,"Hai! 🌿 Baterai sosialmu hari ini ada di titik yang perlu sedikit perhatian. Kamu punya 5 aktivitas (858 menit), dan tubuhmu mungkin sudah mulai berbisik minta jeda. Dengerin aja, nggak ada yang akan kecewa kalau kamu istirahat sebentar. 🤎","Score 68.2 mencerminkan hari yang cukup padat, tapi masih manageable. Dengan 5 aktivitas (858 menit total) dan tingkat intensitas 31.8, sistem mendeteksi energimu sudah mulai terkuras di level menengah. 🌿","Kamu punya 30 menit luang di 12:00–12:30 setelah Aktivitas sebelumnya. Jangan dilewatkan! Gunakan untuk duduk manis, jauh dari layar, sebelum kamu masuk ke Aktivitas selanjutnya berikutnya. 🧸💙",Lillian Denise,842,Tuesday,12,December,49,False,False,True,False,Medium (50-80),Selasa,30-50 (Sedang)
843.0,Louise Sally_843,2026-12-01,1,1116.0,30.1,69.9,"Hai! 🌿 Baterai sosialmu hari ini ada di titik yang perlu sedikit perhatian. Kamu punya 1 aktivitas (1116 menit), dan tubuhmu mungkin sudah mulai berbisik minta jeda. Dengerin aja, nggak ada yang akan kecewa kalau kamu istirahat sebentar. 🤎","Angka 69.9 mencerminkan hari yang cukup mengisi jadwalmu secara sosial. Dengan 1 aktivitas (1116 menit total) dan intensitas 30.1, bateraimu sudah memberikan banyak energi hari ini. Wajar kalau kamu mulai merasakan lelah yang perlahan. 🌙",Bateraimu minta sedikit istirahat. Ada slot 30 menit di 12:00–12:30 yang bisa kamu gunakan setelah Aktivitas sebelumnya. Gunakan untuk benar-benar offline sebelum Aktivitas selanjutnya — nggak ada yang perlu dijawab atau dibalas dulu. 🧸,Louise Sally,843,Tuesday,12,December,49,False,False,True,False,Medium (50-80),Selasa,30-50 (Sedang)
